LineId,EventId,OriginalLog,TemplateGeneric,TemplateAnnotated,VariablesJson,Output,OutputTemplateGeneric,OutputTemplateAnnotated,OutputVariablesJson
1985,E11,81111 101153 26436 INFO dfs.DataNode$PacketResponder: Received block blk_6516880861186877710 of size 67108864 from /10.251.42.84,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""101153"", ""PID"": ""26436"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""6516880861186877710"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.42.84""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<SRC_IP_ADDRESS>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""101153"", ""PID"": ""26436"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""6516880861186877710"", ""SIZE"": ""67108864"", ""SRC_IP_ADDRESS"": ""10.251.42.84""}, ""original_log"": ""81111 101153 26436 INFO dfs.DataNode$PacketResponder: Received block blk_6516880861186877710 of size 67108864 from /10.251.42.84""}",<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<SRC_IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""101153"", ""PID"": ""26436"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""6516880861186877710"", ""SIZE"": ""67108864"", ""SRC_IP_ADDRESS"": ""10.251.42.84""}"
1986,E10,81111 101206 26380 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_-3228470001178394592 terminating,<*> <*> <*> <*> <*>: PacketResponder <*> for block blk_<*> terminating,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <PACKET_RESPONDER_NUM> for block blk_<BLOCK_ID> terminating,"{""DATE"": ""81111"", ""TIME"": ""101206"", ""PID"": ""26380"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""PACKET_RESPONDER_NUM"": ""1"", ""BLOCK_ID"": ""-3228470001178394592""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <RESPONDER_ID> for block blk_<BLOCK_ID> terminating"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""101206"", ""PID"": ""26380"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""RESPONDER_ID"": ""1"", ""BLOCK_ID"": ""-3228470001178394592""}, ""original_log"": ""81111 101206 26380 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_-3228470001178394592 terminating""}",<*> <*> <*> <*> <*>: PacketResponder <*> for block blk_<*> terminating,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <RESPONDER_ID> for block blk_<BLOCK_ID> terminating,"{""DATE"": ""81111"", ""TIME"": ""101206"", ""PID"": ""26380"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""RESPONDER_ID"": ""1"", ""BLOCK_ID"": ""-3228470001178394592""}"
1987,E7,81111 101225 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt9/_temporary/_task_200811101024_0016_m_000347_0/part-00347. blk_-8426741581316629266,<*> <*> <*> <*> <*>: BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.allocateBlock: /<FILE_PATH>/part-<PART_ID>. blk_<BLOCK_ID>,"{""DATE"": ""81111"", ""TIME"": ""101225"", ""PID"": ""34"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""FILE_PATH"": ""user/root/randtxt9/_temporary/_task_200811101024_0016_m_000347_0"", ""PART_ID"": ""00347"", ""BLOCK_ID"": ""-8426741581316629266""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.allocateBlock: /user/root/randtxt9/_temporary/_task_<TASK_ID>_<JOB_ID>_m_<MAP_ID>_<REDUCE_ID>/part-<PART_ID>. blk_<BLOCK_ID>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""101225"", ""PID"": ""34"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""TASK_ID"": ""200811101024"", ""JOB_ID"": ""0016"", ""MAP_ID"": ""000347"", ""REDUCE_ID"": ""0"", ""PART_ID"": ""00347"", ""BLOCK_ID"": ""-8426741581316629266""}, ""original_log"": ""81111 101225 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt9/_temporary/_task_200811101024_0016_m_000347_0/part-00347. blk_-8426741581316629266""}",<*> <*> <*> <*> <*>: BLOCK* NameSystem.allocateBlock: /user/root/randtxt9/_temporary/_task_<*>_<*>_m_<*>_<*>/part-<*>. blk_<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.allocateBlock: /user/root/randtxt9/_temporary/_task_<TASK_ID>_<JOB_ID>_m_<MAP_ID>_<REDUCE_ID>/part-<PART_ID>. blk_<BLOCK_ID>,"{""DATE"": ""81111"", ""TIME"": ""101225"", ""PID"": ""34"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""TASK_ID"": ""200811101024"", ""JOB_ID"": ""0016"", ""MAP_ID"": ""000347"", ""REDUCE_ID"": ""0"", ""PART_ID"": ""00347"", ""BLOCK_ID"": ""-8426741581316629266""}"
1988,E6,81111 101230 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.29.239:50010 is added to blk_-762982068597249045 size 67108864,<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81111"", ""TIME"": ""101230"", ""PID"": ""34"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.29.239"", ""PORT"": ""50010"", ""BLOCK_ID"": ""-762982068597249045"", ""SIZE"": ""67108864""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""101230"", ""PID"": ""34"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.29.239"", ""PORT"": ""50010"", ""BLOCK_ID"": ""-762982068597249045"", ""SIZE"": ""67108864""}, ""original_log"": ""81111 101230 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.29.239:50010 is added to blk_-762982068597249045 size 67108864""}",<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81111"", ""TIME"": ""101230"", ""PID"": ""34"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.29.239"", ""PORT"": ""50010"", ""BLOCK_ID"": ""-762982068597249045"", ""SIZE"": ""67108864""}"
1989,E13,81111 101238 26399 INFO dfs.DataNode$DataXceiver: Receiving block blk_-5224756755359850354 src: /10.251.43.192:38028 dest: /10.251.43.192:50010,<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81111"", ""TIME"": ""101238"", ""PID"": ""26399"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""-5224756755359850354"", ""SRC_IP_ADDRESS"": ""10.251.43.192"", ""SRC_PORT"": ""38028"", ""DEST_IP_ADDRESS"": ""10.251.43.192"", ""DEST_PORT"": ""50010""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""101238"", ""PID"": ""26399"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""-5224756755359850354"", ""SRC_IP_ADDRESS"": ""10.251.43.192"", ""SRC_PORT"": ""38028"", ""DEST_IP_ADDRESS"": ""10.251.43.192"", ""DEST_PORT"": ""50010""}, ""original_log"": ""81111 101238 26399 INFO dfs.DataNode$DataXceiver: Receiving block blk_-5224756755359850354 src: /10.251.43.192:38028 dest: /10.251.43.192:50010""}",<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81111"", ""TIME"": ""101238"", ""PID"": ""26399"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""-5224756755359850354"", ""SRC_IP_ADDRESS"": ""10.251.43.192"", ""SRC_PORT"": ""38028"", ""DEST_IP_ADDRESS"": ""10.251.43.192"", ""DEST_PORT"": ""50010""}"
1990,E11,81111 101243 26312 INFO dfs.DataNode$PacketResponder: Received block blk_-1440254020029439248 of size 67108864 from /10.251.30.85,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""101243"", ""PID"": ""26312"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-1440254020029439248"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.30.85""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<SRC_IP_ADDRESS>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""101243"", ""PID"": ""26312"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-1440254020029439248"", ""SIZE"": ""67108864"", ""SRC_IP_ADDRESS"": ""10.251.30.85""}, ""original_log"": ""81111 101243 26312 INFO dfs.DataNode$PacketResponder: Received block blk_-1440254020029439248 of size 67108864 from /10.251.30.85""}",<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<SRC_IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""101243"", ""PID"": ""26312"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-1440254020029439248"", ""SIZE"": ""67108864"", ""SRC_IP_ADDRESS"": ""10.251.30.85""}"
1991,E6,81111 101316 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.64:50010 is added to blk_1441315972355360459 size 67108864,<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81111"", ""TIME"": ""101316"", ""PID"": ""29"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.90.64"", ""PORT"": ""50010"", ""BLOCK_ID"": ""1441315972355360459"", ""SIZE"": ""67108864""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""101316"", ""PID"": ""29"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.90.64"", ""PORT"": ""50010"", ""BLOCK_ID"": ""1441315972355360459"", ""SIZE"": ""67108864""}, ""original_log"": ""81111 101316 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.64:50010 is added to blk_1441315972355360459 size 67108864""}",<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81111"", ""TIME"": ""101316"", ""PID"": ""29"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.90.64"", ""PORT"": ""50010"", ""BLOCK_ID"": ""1441315972355360459"", ""SIZE"": ""67108864""}"
1992,E10,81111 101356 26434 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_-9001895211102825241 terminating,<*> <*> <*> <*> <*>: PacketResponder <*> for block blk_<*> terminating,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <PACKET_RESPONDER_NUM> for block blk_<BLOCK_ID> terminating,"{""DATE"": ""81111"", ""TIME"": ""101356"", ""PID"": ""26434"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""PACKET_RESPONDER_NUM"": ""0"", ""BLOCK_ID"": ""-9001895211102825241""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <NUMBER> for block blk_<BLOCK_ID> terminating"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""101356"", ""PID"": ""26434"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""NUMBER"": ""0"", ""BLOCK_ID"": ""-9001895211102825241""}, ""original_log"": ""81111 101356 26434 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_-9001895211102825241 terminating""}",<*> <*> <*> <*> <*>: PacketResponder <*> for block blk_<*> terminating,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <NUMBER> for block blk_<BLOCK_ID> terminating,"{""DATE"": ""81111"", ""TIME"": ""101356"", ""PID"": ""26434"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""NUMBER"": ""0"", ""BLOCK_ID"": ""-9001895211102825241""}"
1993,E10,81111 101415 26449 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_-2025617675484194470 terminating,<*> <*> <*> <*> <*>: PacketResponder <*> for block blk_<*> terminating,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <PACKET_RESPONDER_NUM> for block blk_<BLOCK_ID> terminating,"{""DATE"": ""81111"", ""TIME"": ""101415"", ""PID"": ""26449"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""PACKET_RESPONDER_NUM"": ""1"", ""BLOCK_ID"": ""-2025617675484194470""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <NUMBER> for block blk_<BLOCK_ID> terminating"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""101415"", ""PID"": ""26449"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""NUMBER"": ""1"", ""BLOCK_ID"": ""-2025617675484194470""}, ""original_log"": ""81111 101415 26449 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_-2025617675484194470 terminating""}",<*> <*> <*> <*> <*>: PacketResponder <*> for block blk_<*> terminating,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <NUMBER> for block blk_<BLOCK_ID> terminating,"{""DATE"": ""81111"", ""TIME"": ""101415"", ""PID"": ""26449"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""NUMBER"": ""1"", ""BLOCK_ID"": ""-2025617675484194470""}"
1994,E11,81111 101444 26469 INFO dfs.DataNode$PacketResponder: Received block blk_-1592043549272047369 of size 67108864 from /10.251.105.189,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""101444"", ""PID"": ""26469"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-1592043549272047369"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.105.189""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<SRC_IP_ADDRESS>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""101444"", ""PID"": ""26469"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-1592043549272047369"", ""SIZE"": ""67108864"", ""SRC_IP_ADDRESS"": ""10.251.105.189""}, ""original_log"": ""81111 101444 26469 INFO dfs.DataNode$PacketResponder: Received block blk_-1592043549272047369 of size 67108864 from /10.251.105.189""}",<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<SRC_IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""101444"", ""PID"": ""26469"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-1592043549272047369"", ""SIZE"": ""67108864"", ""SRC_IP_ADDRESS"": ""10.251.105.189""}"
1995,E13,81111 101455 26895 INFO dfs.DataNode$DataXceiver: Receiving block blk_2583125615128303019 src: /10.251.71.97:54431 dest: /10.251.71.97:50010,<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81111"", ""TIME"": ""101455"", ""PID"": ""26895"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""2583125615128303019"", ""SRC_IP_ADDRESS"": ""10.251.71.97"", ""SRC_PORT"": ""54431"", ""DEST_IP_ADDRESS"": ""10.251.71.97"", ""DEST_PORT"": ""50010""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""101455"", ""PID"": ""26895"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""2583125615128303019"", ""SRC_IP_ADDRESS"": ""10.251.71.97"", ""SRC_PORT"": ""54431"", ""DEST_IP_ADDRESS"": ""10.251.71.97"", ""DEST_PORT"": ""50010""}, ""original_log"": ""81111 101455 26895 INFO dfs.DataNode$DataXceiver: Receiving block blk_2583125615128303019 src: /10.251.71.97:54431 dest: /10.251.71.97:50010""}",<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81111"", ""TIME"": ""101455"", ""PID"": ""26895"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""2583125615128303019"", ""SRC_IP_ADDRESS"": ""10.251.71.97"", ""SRC_PORT"": ""54431"", ""DEST_IP_ADDRESS"": ""10.251.71.97"", ""DEST_PORT"": ""50010""}"
1996,E13,81111 101621 24902 INFO dfs.DataNode$DataXceiver: Receiving block blk_4198733391373026104 src: /10.251.106.10:46843 dest: /10.251.106.10:50010,<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81111"", ""TIME"": ""101621"", ""PID"": ""24902"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""4198733391373026104"", ""SRC_IP_ADDRESS"": ""10.251.106.10"", ""SRC_PORT"": ""46843"", ""DEST_IP_ADDRESS"": ""10.251.106.10"", ""DEST_PORT"": ""50010""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""101621"", ""PID"": ""24902"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""4198733391373026104"", ""SRC_IP_ADDRESS"": ""10.251.106.10"", ""SRC_PORT"": ""46843"", ""DEST_IP_ADDRESS"": ""10.251.106.10"", ""DEST_PORT"": ""50010""}, ""original_log"": ""81111 101621 24902 INFO dfs.DataNode$DataXceiver: Receiving block blk_4198733391373026104 src: /10.251.106.10:46843 dest: /10.251.106.10:50010""}",<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81111"", ""TIME"": ""101621"", ""PID"": ""24902"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""4198733391373026104"", ""SRC_IP_ADDRESS"": ""10.251.106.10"", ""SRC_PORT"": ""46843"", ""DEST_IP_ADDRESS"": ""10.251.106.10"", ""DEST_PORT"": ""50010""}"
1997,E11,81111 101735 26595 INFO dfs.DataNode$PacketResponder: Received block blk_-5815145248455404269 of size 67108864 from /10.251.121.224,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""101735"", ""PID"": ""26595"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-5815145248455404269"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.121.224""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<SRC_IP_ADDRESS>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""101735"", ""PID"": ""26595"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-5815145248455404269"", ""SIZE"": ""67108864"", ""SRC_IP_ADDRESS"": ""10.251.121.224""}, ""original_log"": ""81111 101735 26595 INFO dfs.DataNode$PacketResponder: Received block blk_-5815145248455404269 of size 67108864 from /10.251.121.224""}",<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<SRC_IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""101735"", ""PID"": ""26595"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-5815145248455404269"", ""SIZE"": ""67108864"", ""SRC_IP_ADDRESS"": ""10.251.121.224""}"
